gisjoin,year,state,county,total_households,total_families,agg_fam_incom,agg_unrel_incom,agg_prop_val,mean_pro_value,mean_fam_incom,mean_hous_incom,mean_hous_incom_2,mean_hous_incom_3,sum_agg_incom
G5400830,1970,West Virginia,Randolph County,7507,6147,42090050,4689950,47276000,6297.58891701079,6847.250691394176,5606.773677900626,6231.5172505661385,624.7435726655121,46780000
G5400850,1970,West Virginia,Ritchie County,3357,2720,17076750,1607150,12749750,3797.959487637772,6278.216911764706,5086.907953529937,5565.653857610962,478.7459040810247,18683900
G5400870,1970,West Virginia,Roane County,4322,3571,22333750,1746350,17970750,4157.9708468301715,6254.200504060487,5167.4571957427115,5571.517815826007,404.0606200832948,24080100
G5400890,1970,West Virginia,Summers County,4306,3443,21296850,2025000,19264250,4473.81560613098,6185.550392099913,4945.85462145843,5416.128657686949,470.27403622851836,23321850
G5400910,1970,West Virginia,Taylor County,4594,3678,27001300,2451300,22257500,4844.90639965172,7341.299619358347,5877.514148889856,6411.101436656509,533.5872877666521,29452600
G5400930,1970,West Virginia,Tucker County,2422,1964,11959200,1050000,10965000,4527.250206440958,6089.205702647658,4937.737407101569,5371.263418662263,433.52601156069363,13009200
G5400950,1970,West Virginia,Tyler County,3140,2605,20459650,1437500,19854500,6323.089171974522,7853.992322456814,6515.8121019108285,6973.614649681529,457.80254777070064,21897150
G5400970,1970,West Virginia,Upshur County,5812,4683,32484100,4628500,33441250,5753.828286304199,6936.600469784326,5589.1431520991055,6385.512732278045,796.3695801789402,37112600
G5400990,1970,West Virginia,Wayne County,11467,9974,77079350,3605250,83926000,7318.915147815471,7728.027872468418,6721.840934856545,7036.24313246708,314.4021976105346,80684600
G5401010,1970,West Virginia,Webster County,3001,2501,13709750,1024200,9254250,3083.722092635788,5481.707317073171,4568.39386871043,4909.680106631123,341.2862379206931,14733950
G5401030,1970,West Virginia,Wetzel County,6431,5362,47810650,3339000,48469750,7536.8916187218165,8916.570309585975,7434.40366972477,7953.607526045716,519.2038563209454,51149650
G5401050,1970,West Virginia,Wirt County,1323,1081,6841300,636100,4416750,3338.4353741496598,6328.677150786309,5171.050642479214,5651.851851851852,480.80120937263797,7477400
G5401070,1970,West Virginia,Wood County,27753,22917,218445100,19025600,272829250,9830.621914747955,9532.011170746608,7871.044571758008,8556.577667279213,685.5330955212049,237470700
G5401090,1970,West Virginia,Wyoming County,8405,7544,55149800,2306450,37690250,4484.265318262938,7310.4188759278895,6561.546698393813,6835.960737656157,274.41403926234386,57456250
G5500010,1970,Wisconsin,Adams County,3028,2450,19080600,1904450,NA,NA,7788,6301.387054161162,6930.333553500661,628.946499339498,20985050
G5500030,1970,Wisconsin,Ashland County,5301,4044,32369700,4571950,27238000,5138.275797019431,8004.376854599406,6106.338426711941,6968.807772118468,862.469345406527,36941650
G5500050,1970,Wisconsin,Barron County,10606,8634,76598700,6441350,59249250,5586.389779370168,8871.751216122308,7222.204412596643,7829.535168772393,607.3307561757496,83040050
G5500070,1970,Wisconsin,Bayfield County,3785,3009,23103750,2735000,16596000,4384.676354029062,7678.215353938185,6104.0290620871865,6826.618229854689,722.5891677675033,25838750
G5500090,1970,Wisconsin,Brown County,43560,36176,407695600,42533150,491895000,11292.355371900827,11269.781070322866,9359.403122130394,10335.829889807163,976.4267676767677,450228750
G5500110,1970,Wisconsin,Buffalo County,4146,3440,28151900,2692000,18799000,4534.249879401833,8183.691860465116,6790.135069946937,7439.435600578871,649.3005306319344,30843900
G5500130,1970,Wisconsin,Burnett County,3218,2579,18133250,1845150,12031750,3738.8906152889995,7031.116711903839,5634.94406463642,6208.328154133002,573.3840894965817,19978400
G5500150,1970,Wisconsin,Calumet County,7342,6358,69277550,4861550,68900750,9384.466085535276,10896.122994652407,9435.787251430129,10097.943339689458,662.1560882593299,74139100
G5500170,1970,Wisconsin,Chippewa County,13384,11095,108209350,9534600,92312250,6897.209354453078,9752.983325822443,8084.978332337119,8797.366258218768,712.3879258816497,117743950
G5500190,1970,Wisconsin,Clark County,8851,7328,62126050,4886400,34559750,3904.615297706474,8477.899836244542,7019.099536775506,7571.172748841939,552.0732120664331,67012450
G5500210,1970,Wisconsin,Columbia County,12464,10026,103389500,10317550,94605000,7590.2599486521185,10312.138440055855,8295.04974326059,9122.837772785622,827.7880295250321,113707050
G5500230,1970,Wisconsin,Crawford County,4610,3767,29690700,3010250,23091000,5008.893709327549,7881.789222192726,6440.498915401302,7093.4815618221255,652.9826464208243,32700950
G5500250,1970,Wisconsin,Dane County,88574,66113,844609150,154106050,1002929500,11323.06884638833,12775.235581504394,9535.632917108858,11275.489421274866,1739.856504166008,998715200
G5500270,1970,Wisconsin,Dodge County,20194,16869,182049400,14142850,174623250,8647.283846687134,10791.949730274468,9015.024264633059,9715.373378231157,700.3491135980985,196192250
G5500290,1970,Wisconsin,Door County,6526,5232,47233250,5985550,48982250,7505.707937480845,9027.761850152905,7237.703034017775,8154.8881397486975,917.1851057309225,53218800
G5500310,1970,Wisconsin,Douglas County,14168,10893,98637850,17737700,90861000,6413.11405985319,9055.159276599652,6962.016516092603,8213.971626199887,1251.955110107284,116375550
G5500330,1970,Wisconsin,Dunn County,8311,6734,60289850,9674200,42066500,5061.54494044038,8953.051678051677,7254.223318493563,8418.246901696546,1164.023583202984,69964050
G5500350,1970,Wisconsin,Eau Claire County,20101,15818,168044950,23940650,188065250,9356.014626138003,10623.653432798079,8360.029351773544,9551.047211581514,1191.0178598079697,191985600
G5500370,1970,Wisconsin,Florence County,1021,841,6606250,638100,5346000,5236.043095004897,7855.231866825208,6470.372184133203,7095.347698334966,624.975514201763,7244350
G5500390,1970,Wisconsin,Fond du Lac County,24408,20186,221343350,23448200,224915250,9214.8168633235,10965.191221638759,9068.475499836119,10029.152327105867,960.6768272697476,244791550
G5500410,1970,Wisconsin,Forest County,2269,1841,14228850,1246550,10705500,4718.157778757161,7728.870179250407,6270.978404583517,6820.361392684002,549.3829881004848,15475400
G5500430,1970,Wisconsin,Grant County,13355,10793,100227050,14537700,86760500,6496.480718831898,9286.301306402298,7504.8333957319355,8593.391988019468,1088.5585922875327,114764750
G5500450,1970,Wisconsin,Green County,8387,6741,70505100,7044050,63258500,7542.446643615119,10459.145527369827,8406.474305472755,9246.351496363419,839.8771908906641,77549150
G5500470,1970,Wisconsin,Green Lake County,5481,4482,43178550,4046150,47040500,8582.466703156359,9633.768406961179,7877.859879584017,8616.073709177157,738.21382959314,47224700
G5500490,1970,Wisconsin,Iowa County,5548,4531,44960900,4924900,29647000,5343.727469358328,9922.95299050982,8103.983417447729,8991.672674837779,887.6892573900504,49885800
G5500510,1970,Wisconsin,Iron County,2285,1732,12969600,1764750,10480250,4586.542669584245,7488.221709006928,5675.973741794311,6448.293216630197,772.3194748358862,14734350
G5500530,1970,Wisconsin,Jackson County,4753,3870,37152700,3054600,20280750,4266.936671575847,9600.180878552972,7816.684199452977,8459.351988217968,642.6677887649905,40207300
G5500550,1970,Wisconsin,Jefferson County,17800,14611,161458100,16386850,165375000,9290.730337078652,11050.44829238245,9070.6797752809,9991.289325842698,920.6095505617977,177844950
G5500570,1970,Wisconsin,Juneau County,5787,4619,40946500,4094950,27252500,4709.262139277691,8864.797575232735,7075.600483843096,7783.212372559185,707.6118887160878,45041450
G5500590,1970,Wisconsin,Kenosha County,35468,29245,329075000,32284550,379041000,10686.844479530844,11252.350829201572,9278.08165106575,10188.32609676328,910.2444456975302,361359550
G5500610,1970,Wisconsin,Kewaunee County,5493,4557,47939850,3045200,32686500,5950.573457127253,10520.04608294931,8727.444019661387,9281.822319315492,554.3782996541053,50985050
G5500630,1970,Wisconsin,La Crosse County,24268,18947,195724950,26316800,252444000,10402.34053074007,10330.128780281839,8065.145459040712,9149.56939179166,1084.4239327509476,222041750
G5500650,1970,Wisconsin,Lafayette County,5006,4135,35869050,3080500,24507500,4895.62524970036,8674.498186215236,7165.211745904914,7780.573312025569,615.3615661206552,38949550
G5500670,1970,Wisconsin,Langlade County,5889,4680,39180150,4100200,31988750,5431.949397181185,8371.826923076924,6653.107488537952,7349.3547291560535,696.2472406181015,43280350
G5500690,1970,Wisconsin,Lincoln County,7296,6034,51667200,4466550,47036000,6446.820175438596,8562.67815710971,7081.578947368421,7693.770559210527,612.1916118421053,56133750
G5500710,1970,Wisconsin,Manitowoc County,24357,19990,222227300,19107900,214063250,8788.572073736503,11116.923461730865,9123.754978035062,9908.248142217843,784.4931641827811,241335200
G5500730,1970,Wisconsin,Marathon County,28379,23845,240765600,20485500,242841000,8557.066845202438,10097.110505347033,8483.935304274288,9205.78949223017,721.8541879558828,261251100
G5500750,1970,Wisconsin,Marinette County,11252,9085,79033800,8171450,73745500,6553.990401706364,8699.37259218492,7023.977959473871,7750.199964450764,726.222004976893,87205250
G5500770,1970,Wisconsin,Marquette County,2956,2394,20070850,1949450,15424750,5218.115696887686,8383.813700918965,6789.868064952639,7449.357239512855,659.4891745602165,22020300
G5500780,1970,Wisconsin,Menominee County,519,456,2971450,241700,2749750,5298.169556840077,6516.337719298245,5725.33718689788,6191.040462427745,465.70327552986515,3213150
G5500790,1970,Wisconsin,Milwaukee County,338605,261715,3188227950,477267550,3236514250,9558.377017468732,12182.060447433276,9415.77339377741,10825.284623676554,1409.511229899145,3665495500
G5500810,1970,Wisconsin,Monroe County,9280,7572,68477350,6531500,52932500,5703.933189655172,9043.495773903856,7379.024784482759,8082.850215517241,703.8254310344828,75008850
G5500830,1970,Wisconsin,Oconto County,7785,6348,50573650,4051650,36440250,4680.828516377649,7966.863579080025,6496.294155427104,7016.737315350032,520.4431599229287,54625300
G5500850,1970,Wisconsin,Oneida County,7757,6347,58058050,5223400,67312000,8677.581539254867,9147.321569245312,7484.60100554338,8157.979889132396,673.3788835890164,63281450
G5500870,1970,Wisconsin,Outagamie County,32807,27718,321357400,30484150,385171000,11740.512695461335,11593.816292661808,9795.39122748194,10724.587740421252,929.1965129393118,351841550
G5500890,1970,Wisconsin,Ozaukee County,14753,13178,192237500,9518650,283334000,19205.1786077408,14587.759902868416,13030.40059648885,13675.601572561513,645.2009760726631,201756150
G5500910,1970,Wisconsin,Pepin County,2130,1758,15360850,1597850,11634500,5462.206572769953,8737.68486916951,7211.666666666667,7961.830985915493,750.1643192488262,16958700
G5500930,1970,Wisconsin,Pierce County,7337,6064,61408250,8720200,46195000,6296.170096769797,10126.69030343008,8369.66743900777,9558.19135886602,1188.5239198582526,70128450
G5500950,1970,Wisconsin,Polk County,8337,6920,60338600,5318950,42400250,5085.79225140938,8719.450867052023,7237.447523089841,7875.44080604534,637.9932829554996,65657550
G5500970,1970,Wisconsin,Portage County,12512,10265,103237000,16646650,107087500,8558.783567774935,10057.184607890891,8251.039002557545,9581.493765984655,1330.45476342711,119883650
G5500990,1970,Wisconsin,Price County,4718,3721,29476500,2880900,22190250,4703.317083509962,7921.6608438591775,6247.668503603221,6858.287409919458,610.6189063162357,32357400
G5501010,1970,Wisconsin,Racine County,49796,41295,507384200,47966450,597436250,11997.675516105712,12286.819227509384,10189.256165153827,11152.515262270063,963.2590971162342,555350650
G5501030,1970,Wisconsin,Richland County,5348,4254,34699050,3760000,23600000,4412.864622288706,8156.8053596614955,6488.229244577412,7191.295811518325,703.0665669409125,38459050
G5501050,1970,Wisconsin,Rock County,39622,32655,363340750,32962700,429998500,10852.518802685378,11126.649823916705,9170.176921912069,10002.10615314724,831.9292312351723,396303450
G5501070,1970,Wisconsin,Rusk County,4342,3477,27281600,2779600,15783750,3635.1335789958544,7846.304285303422,6283.187471211423,6923.353293413174,640.1658222017503,30061200
G5501090,1970,Wisconsin,St. Croix County,9685,8137,92445850,6861050,81882250,8454.543107898813,11361.171193314489,9545.260712441921,10253.68094992256,708.4202374806401,99306900
G5501110,1970,Wisconsin,Sauk County,12133,9845,100174750,10199100,84966250,7002.905299596143,10175.190452006094,8256.38753811918,9096.995796587818,840.6082584686393,110373850
G5501130,1970,Wisconsin,Sawyer County,3205,2576,17615950,2101300,16808250,5244.383775351014,6838.489906832298,5496.396255850234,6152.028081123245,655.6318252730109,19717250
G5501150,1970,Wisconsin,Shawano County,9927,8263,74487400,5020100,57046000,5746.549813639569,9014.570979063294,7503.515664349753,8009.217286189181,505.70162183942784,79507500
G5501170,1970,Wisconsin,Sheboygan County,30003,24461,274859400,25745300,283046750,9433.948271839483,11236.637913413188,9161.063893610639,10019.154751191547,858.0908575809086,300604700
G5501190,1970,Wisconsin,Taylor County,4771,3951,30412600,2659450,18455250,3868.2142108572625,7697.443685143002,6374.4707608467825,6931.890588975058,557.419828128275,33072050
G5501210,1970,Wisconsin,Trempealeau County,7099,5790,48044750,4355750,35521000,5003.66248767432,8297.884283246978,6767.819411184674,7381.391745316242,613.5723341315678,52400500
G5501230,1970,Wisconsin,Vernon County,7751,6265,49882700,4595800,33536500,4326.732034576184,7962.122905027933,6435.647013288608,7028.576957811895,592.9299445232873,54478500
G5501250,1970,Wisconsin,Vilas County,3712,2989,23700100,2139450,33560500,9041.082974137931,7929.106724657076,6384.725215517241,6961.085668103448,576.3604525862069,25839550
G5501270,1970,Wisconsin,Walworth County,18544,14887,159298700,24906250,192343750,10372.290228645385,10700.523947067912,8590.309534081105,9933.398943054357,1343.0894089732528,184204950
G5501290,1970,Wisconsin,Washburn County,3548,2758,22940100,2601800,17158750,4836.175310033822,8317.657722987673,6465.642615558061,7198.957158962796,733.3145434047351,25541900
G5501310,1970,Wisconsin,Washington County,17385,15142,185886850,13732650,223349000,12847.22461892436,12276.24157971206,10692.369859073915,11482.283577796952,789.913718723037,199619500
G5501330,1970,Wisconsin,Waukesha County,61935,55541,795223700,42917900,1263841000,20405.925567126826,14317.777857798743,12839.649632679422,13532.60030677323,692.9506740938081,838141600
G5501350,1970,Wisconsin,Waupaca County,11784,9576,87890250,8379250,85714250,7273.782247114732,9178.179824561403,7458.439409368635,8169.509504412763,711.0700950441276,96269500
G5501370,1970,Wisconsin,Waushara County,4910,3987,31916800,2537800,25818750,5258.401221995927,8005.216955104088,6500.366598778004,7017.230142566192,516.8635437881874,34454600
G5501390,1970,Wisconsin,Winnebago County,38249,30945,359187700,43839950,437901250,11448.698005176606,11607.29358539344,9390.773614996471,10536.946063949385,1146.1724489529138,403027650
